Algorithm,p_within,p_between,ARI,NMI,exp,distribution
girvan_newman,1.0,0.5,0.0264775413711583,0.0364634380364579,sbm_70_30,"[0.8499713138267355, 0.8476190476190476, 0.8421340629274966, 0.8829113924050633, 0.8719135802469136, 0.8582903040734366, 0.8522662076878944, 0.8304597701149425, 0.8489740082079343, 0.8504201680672269, 0.863062004114017, 0.8642374375550984, 0.8636497208345577, 0.8286311389759665, 0.84593837535014, 0.9050949050949052, 0.8445964432284542, 0.842822774659182, 0.8542742398164085, 0.8753086419753087, 0.8647997591087022, 0.8369419941192194, 0.8389355742296919, 0.8557155451072583, 0.8294148380355277, 0.8642374375550984, 0.8453781512605042, 0.8496844520940906, 0.8808641975308642, 0.8400560224089636, 0.8258426966292135, 0.8607111372318542, 0.849859943977591, 0.8737654320987654, 0.8467787114845938, 0.8346394984326019, 0.8366746859128575, 0.8654019873532068, 0.8465116279069768, 0.8529411764705882, 0.8393980848153215, 0.8374829001367989, 0.8699186991869918, 0.8589479870702321, 0.857429718875502, 0.8787037037037037, 0.8522662076878944, 0.8445378151260504, 0.8380300957592339, 0.8598295621510432, 0.879746835443038, 0.8504201680672269, 0.8440492476060192, 0.8212461695607763, 0.8510138113429327, 0.8548479632816982, 0.857429718875502, 0.8268641470888662, 0.8478991596638655, 0.8471026965002869, 0.8672086720867209, 0.8864005193119118, 0.8232890704800817, 0.8666064438422162, 0.8889970788704966, 0.875, 0.8589479870702321, 0.8462421113023523, 0.8810126582278481, 0.832810867293626, 0.7513661202185792, 0.7468531468531469, 0.7431693989071039, 0.7431077694235589, 0.7562136435748281, 0.7435028248587571, 0.7535052012663953, 0.7553672316384181, 0.7583713850837138, 0.745271629778672, 0.7562841530054645, 0.7495192307692308, 0.7519830777366473, 0.7447811447811448, 0.7450396825396826, 0.7601721439749609, 0.7551948051948052, 0.7461538461538462, 0.7490384615384615, 0.7611940298507462, 0.7475961538461539, 0.7540494458653026, 0.7519230769230769, 0.7543269230769231, 0.7514542570068746, 0.7506400409626216, 0.7604590892262125, 0.7414066631411952, 0.7552447552447552, 0.7519181585677749]"
girvan_newman,1.0,0.6,0.0264775413711583,0.0364634380364579,sbm_70_30,"[0.884593837535014, 0.8586766541822721, 0.8693834900731452, 0.8930355568615927, 0.871692060946271, 0.8574282147315855, 0.8646812957157785, 0.8566791510611735, 0.8762363004544239, 0.8749658002735978, 0.8615934627170582, 0.851887243191591, 0.899074074074074, 0.8668805132317562, 0.8610827374872319, 0.8886976477337923, 0.8784313725490196, 0.871959369152633, 0.8571428571428571, 0.8738714090287277, 0.8516483516483516, 0.880672268907563, 0.8626149131767109, 0.8900969732588893, 0.8598290598290599, 0.8604244694132335, 0.8717345872518286, 0.8900969732588893, 0.8688610240334378, 0.8621041879468846, 0.8619225967540575, 0.8757016840417001, 0.8706896551724138, 0.8688610240334378, 0.8599250936329588, 0.8812324929971989, 0.8803921568627451, 0.8711354309165527, 0.8652037617554859, 0.8604244694132335, 0.8748997594226142, 0.8878370625358577, 0.8626149131767109, 0.8609238451935081, 0.8561660561660561, 0.8843947217441194, 0.8631256384065373, 0.8504538939321548, 0.8687516706762898, 0.8700882117080995, 0.8937067148449263, 0.8527472527472527, 0.876750700280112, 0.8875502008032129, 0.8840336134453781, 0.8744186046511628, 0.8820998278829604, 0.8579275905118602, 0.8478609013955617, 0.8878370625358577, 0.8628702757916241, 0.8575076608784474, 0.8749658002735978, 0.8841078600114745, 0.8714247527399092, 0.8809523809523809, 0.8662486938349008, 0.8604244694132335, 0.8884107860011474, 0.8581196581196581, 0.8189473684210526, 0.8023310023310023, 0.8078674948240165, 0.8140845070422535, 0.8116438356164384, 0.8107989464442493, 0.8030753968253969, 0.8082815734989648, 0.8152536097741577, 0.8132796780684105, 0.8098591549295775, 0.8149951314508277, 0.8147641831852358, 0.81673454276194, 0.8161312371838687, 0.8070776255707762, 0.8156941649899396, 0.8182194616977225, 0.8026427962489343, 0.8181818181818182, 0.8125978090766823, 0.8154477101845523, 0.820017559262511, 0.8102503912363067, 0.8110328638497653, 0.8097412480974124, 0.8104929895974672, 0.8111888111888111, 0.8123021257349615, 0.8107660455486543]"
girvan_newman,1.0,0.7,0.0264775413711583,0.0364634380364579,sbm_70_30,"[0.8958801498127341, 0.8860672614962252, 0.9045709703287892, 0.8918192918192919, 0.8932154801720019, 0.8945054945054945, 0.8891330891330891, 0.9016305800588078, 0.8918192918192919, 0.887330528284245, 0.9007314524555904, 0.8993871297242084, 0.8901098901098901, 0.908344733242134, 0.8947906026557712, 0.8884992987377279, 0.8970888661899897, 0.8813596491228071, 0.8938826466916354, 0.9025600835945664, 0.8963795255930087, 0.8867536032944406, 0.8935286935286936, 0.8968789013732834, 0.8938826466916354, 0.8801791713325868, 0.9033437826541276, 0.8898709985666508, 0.8926342072409488, 0.8859280037400654, 0.8989028213166145, 0.8996865203761756, 0.900828655439722, 0.8887330528284245, 0.8937728937728938, 0.9053351573187416, 0.8951310861423221, 0.8833146696528555, 0.8915432393693263, 0.8981103166496425, 0.8918192918192919, 0.8876687256920613, 0.8926342072409488, 0.9067094359796846, 0.889393215480172, 0.9069767441860463, 0.901685393258427, 0.8981191222570533, 0.9064295485636116, 0.8884992987377279, 0.8824188129899216, 0.9026998128842556, 0.8872431915910177, 0.8938826466916354, 0.8946317103620475, 0.8971285892634208, 0.9025991792065664, 0.8896321070234113, 0.8898709985666508, 0.9015151515151516, 0.8840579710144928, 0.905105586741513, 0.8935286935286936, 0.8835506749027683, 0.8887330528284245, 0.8981555733761026, 0.9080711354309166, 0.8946317103620475, 0.8981191222570533, 0.8822368421052632, 0.8598101265822785, 0.8674698795180723, 0.8603508771929824, 0.8584474885844748, 0.8500555349870418, 0.868939171319424, 0.8653451811346549, 0.8688737422914639, 0.8648018648018648, 0.860701754385965, 0.8704084631207758, 0.8656140350877193, 0.863356053229471, 0.8624708624708625, 0.863356053229471, 0.8628070175438597, 0.8654320987654321, 0.8698245614035087, 0.868939171319424, 0.8554385964912281, 0.8658008658008658, 0.8648648648648649, 0.8637837837837837, 0.8667122351332878, 0.8610759493670886, 0.8604430379746836, 0.8654618473895582, 0.8703384968445209, 0.8680379746835443, 0.8707023214810461]"
girvan_newman,1.0,0.8,0.0264775413711583,0.0364634380364579,sbm_70_30,"[0.9217570350034318, 0.9198208286674132, 0.9273408239700376, 0.9218365061590146, 0.9229009380004576, 0.9198208286674132, 0.9252747252747252, 0.9229009380004576, 0.9175257731958762, 0.9346271705822268, 0.9219858156028368, 0.9291819291819292, 0.9228611500701264, 0.9195175438596492, 0.9282051282051282, 0.9195175438596492, 0.9184210526315788, 0.93083645443196, 0.923587279798673, 0.9215282544040264, 0.9212994738046214, 0.9244974287050024, 0.9175257731958762, 0.9237961664329126, 0.9210706932052162, 0.9188144329896908, 0.9277167277167278, 0.924053724053724, 0.929338327091136, 0.923562412342216, 0.9215282544040264, 0.9291819291819292, 0.9200447928331468, 0.9199561403508772, 0.923562412342216, 0.9264214046822744, 0.9181569535030508, 0.9261337073398784, 0.93083645443196, 0.921164613661814, 0.92926455566905, 0.9264214046822744, 0.9262515262515264, 0.9207166853303472, 0.9209406494960808, 0.9215282544040264, 0.9261825131390348, 0.9264214046822744, 0.9214586255259468, 0.9296703296703296, 0.9198208286674132, 0.9273769708552316, 0.9261337073398784, 0.9257047300525562, 0.9184770436730124, 0.9175257731958762, 0.926899187768753, 0.923587279798673, 0.933605720122574, 0.9288389513108616, 0.9259436215957956, 0.9179553264604812, 0.9212719298245614, 0.9247311827956988, 0.9311355311355312, 0.9323289070480082, 0.93370756482224, 0.9240299205236092, 0.923554706163402, 0.921612541993281, 0.9125071715433162, 0.9111807732497388, 0.9089506172839508, 0.9129213483146068, 0.9148380355276908, 0.9130094043887148, 0.9124869383490072, 0.913279132791328, 0.9153687922421392, 0.9120448179271708, 0.9159663865546218, 0.9118424919188952, 0.911484593837535, 0.911484593837535, 0.9125902165196472, 0.9129958960328316, 0.907282913165266, 0.9147286821705426, 0.9118424919188952, 0.9147519147519148, 0.9110807113543092, 0.9114420062695924, 0.9124302086394358, 0.9131086142322098, 0.910079341757273, 0.9112044817927172, 0.9144535240040856, 0.9126659856996936, 0.9058641975308642, 0.910533515731874]"
girvan_newman,1.0,0.9,0.0264775413711583,0.0364634380364579,sbm_70_30,"[0.9600515463917526, 0.9583333333333334, 0.9605263157894736, 0.9585481099656358, 0.9600515463917526, 0.96013437849944, 0.961030235162374, 0.9579468150896724, 0.9616643291257596, 0.9579468150896724, 0.9601921757035004, 0.962479981697552, 0.9594072164948454, 0.960266323024055, 0.961478163493841, 0.9635343618513325, 0.9581317062907636, 0.9607456140350876, 0.9615648592999314, 0.959192439862543, 0.9579468150896724, 0.9605823068309072, 0.9607456140350876, 0.9587628865979382, 0.9607456140350876, 0.9600877192982455, 0.9594072164948454, 0.9609649122807018, 0.9611842105263158, 0.9604810996563574, 0.959192439862543, 0.9623740201567748, 0.9579468150896724, 0.9598684210526316, 0.961478163493841, 0.9600515463917526, 0.963300607760636, 0.9603070175438596, 0.9614035087719298, 0.9583420997264884, 0.9609649122807018, 0.958973280033663, 0.9594298245614036, 0.9608062709966404, 0.961030235162374, 0.960266323024055, 0.9603583426651736, 0.9600515463917526, 0.9609649122807018, 0.9604810996563574, 0.9596219931271478, 0.9589912280701754, 0.9620162446249404, 0.9598684210526316, 0.9598367697594502, 0.9603070175438596, 0.9609649122807018, 0.9596864501679732, 0.9620224204987418, 0.9648351648351648, 0.9603070175438596, 0.9611842105263158, 0.9594072164948454, 0.9585481099656358, 0.9603070175438596, 0.9587628865979382, 0.9596044603408374, 0.9611254295532646, 0.961030235162374, 0.959192439862543, 0.9558941459502808, 0.9592770533058796, 0.9572649572649572, 0.955820476858345, 0.9561128526645768, 0.9582417582417584, 0.9574468085106383, 0.958302122347066, 0.9583333333333334, 0.9576755891100436, 0.9570536828963796, 0.9567604667124228, 0.9565543071161048, 0.9581580177653108, 0.9570175438596492, 0.9588866189989784, 0.9585907115076642, 0.9570207570207572, 0.9583917718560074, 0.957997557997558, 0.9572384137601528, 0.9563046192259675, 0.9585524931622134, 0.9582417582417584, 0.9562828475871954, 0.9592770533058796, 0.9572230014025246, 0.9588592800374006, 0.9565543071161048, 0.9574468085106383]"
girvan_newman,1.0,1.0,-0.0113475177304964,0.0107618441266217,sbm_70_30,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
spectral_clustering,0.1,0.1,0.0726329442282749,0.0379166760292824,sbm_70_30,"[0.0714285714285714, 0.1636363636363636, 0.1238095238095238, 0.0555555555555555, 0.2142857142857142, 0.1666666666666666, 0.1969696969696969, 0.0909090909090909, 0.0277777777777777, 0.3333333333333333, 0.0606060606060606, 0.0666666666666666, 0.0833333333333333, 0.1363636363636363, 0.2, 0.1212121212121212, 0.0, 0.1333333333333333, 0.0952380952380952, 0.0476190476190476, 0.0757575757575757, 0.0357142857142857, 0.1777777777777777, 0.1111111111111111, 0.1666666666666666, 0.075, 0.106060606060606, 0.0909090909090909, 0.0952380952380952, 0.0888888888888888, 0.106060606060606, 0.1794871794871795, 0.0641025641025641, 0.0909090909090909, 0.0909090909090909, 0.0769230769230769, 0.0545454545454545, 0.0952380952380952, 0.1555555555555555, 0.1785714285714285, 0.106060606060606, 0.0454545454545454, 0.0909090909090909, 0.1111111111111111, 0.1272727272727272, 0.1212121212121212, 0.1047619047619047, 0.1363636363636363, 0.1272727272727272, 0.0555555555555555, 0.1333333333333333, 0.0555555555555555, 0.1388888888888889, 0.0666666666666666, 0.0476190476190476, 0.1333333333333333, 0.0989010989010989, 0.0555555555555555, 0.1363636363636363, 0.0952380952380952, 0.0714285714285714, 0.0757575757575757, 0.109090909090909, 0.1555555555555555, 0.1388888888888889, 0.1111111111111111, 0.1515151515151515, 0.1098901098901098, 0.0545454545454545, 0.2, 0.1454545454545454, 0.1904761904761904, 0.1437908496732026, 0.1153846153846153, 0.0952380952380952, 0.1636363636363636, 0.0, 0.131578947368421, 0.1111111111111111, 0.1071428571428571, 0.1111111111111111, 0.0909090909090909, 0.1333333333333333, 0.0555555555555555, 0.0666666666666666, 0.0, 0.0989010989010989, 0.1111111111111111, 0.1212121212121212, 0.0888888888888888, 0.1047619047619047, 0.0444444444444444, 0.3333333333333333, 0.238095238095238, 0.2666666666666666, 0.0857142857142857, 0.3, 0.1333333333333333, 0.0454545454545454, 0.0714285714285714]"
spectral_clustering,0.2,0.1,0.2615023474178404,0.158928694762298,sbm_70_30,"[0.0980392156862745, 0.1842105263157894, 0.1601731601731601, 0.0989010989010989, 0.1764705882352941, 0.1944444444444444, 0.1976284584980237, 0.1666666666666666, 0.1025641025641025, 0.2416666666666666, 0.1947368421052631, 0.1403508771929824, 0.1538461538461538, 0.1571428571428571, 0.1904761904761904, 0.1691176470588235, 0.1555555555555555, 0.1166666666666666, 0.2272727272727272, 0.0761904761904762, 0.1764705882352941, 0.1758241758241758, 0.2091503267973856, 0.2058823529411764, 0.213235294117647, 0.1976284584980237, 0.2, 0.1947368421052631, 0.1666666666666666, 0.1868131868131868, 0.2222222222222222, 0.2418300653594771, 0.1523809523809524, 0.1345029239766081, 0.1029411764705882, 0.1083333333333333, 0.1568627450980392, 0.1333333333333333, 0.1617647058823529, 0.2435897435897435, 0.2, 0.1166666666666666, 0.1111111111111111, 0.2083333333333333, 0.2164502164502164, 0.196078431372549, 0.1904761904761904, 0.1895424836601307, 0.196078431372549, 0.1142857142857142, 0.1809523809523809, 0.109090909090909, 0.2545454545454545, 0.2, 0.2527472527472527, 0.1515151515151515, 0.2, 0.1403508771929824, 0.1956521739130435, 0.1818181818181818, 0.1238095238095238, 0.1397058823529411, 0.1714285714285714, 0.1985294117647058, 0.1333333333333333, 0.2058823529411764, 0.1988304093567251, 0.1789473684210526, 0.1633986928104575, 0.1818181818181818, 0.1978021978021978, 0.1333333333333333, 0.1571428571428571, 0.1428571428571428, 0.0714285714285714, 0.2179487179487179, 0.0277777777777777, 0.1952380952380952, 0.1818181818181818, 0.1777777777777777, 0.1363636363636363, 0.141025641025641, 0.1777777777777777, 0.1333333333333333, 0.109090909090909, 0.0666666666666666, 0.1526315789473684, 0.109090909090909, 0.1666666666666666, 0.106060606060606, 0.1397058823529411, 0.1098901098901098, 0.3, 0.1785714285714285, 0.238095238095238, 0.1403508771929824, 0.2666666666666666, 0.1025641025641025, 0.141025641025641, 0.1111111111111111]"
spectral_clustering,0.2,0.2,0.0705134474327628,0.0737178512134816,sbm_70_30,"[0.1904761904761904, 0.1823361823361823, 0.2279411764705882, 0.1241830065359477, 0.1992753623188405, 0.175, 0.2123076923076923, 0.2156862745098039, 0.2, 0.1764705882352941, 0.219047619047619, 0.175438596491228, 0.175, 0.1818181818181818, 0.25, 0.2026143790849673, 0.1916666666666666, 0.2, 0.2205882352941176, 0.1617647058823529, 0.2047619047619047, 0.2, 0.1895424836601307, 0.1994301994301994, 0.2077922077922078, 0.2, 0.219047619047619, 0.1988304093567251, 0.2166666666666666, 0.1633986928104575, 0.2065217391304347, 0.2418300653594771, 0.1992753623188405, 0.1938461538461538, 0.1684210526315789, 0.2091503267973856, 0.2047619047619047, 0.1111111111111111, 0.2058823529411764, 0.2564102564102564, 0.219047619047619, 0.1566666666666666, 0.175, 0.1936758893280632, 0.2044334975369458, 0.2222222222222222, 0.2094861660079051, 0.2166666666666666, 0.2034632034632034, 0.1619047619047619, 0.2352941176470588, 0.1666666666666666, 0.175, 0.3333333333333333, 0.2192118226600985, 0.2083333333333333, 0.2333333333333333, 0.1847826086956521, 0.219047619047619, 0.1895424836601307, 0.2047619047619047, 0.1904761904761904, 0.1736842105263158, 0.196078431372549, 0.125, 0.2427536231884058, 0.2428571428571428, 0.2105263157894736, 0.2105263157894736, 0.2087912087912088, 0.1838235294117647, 0.2, 0.2222222222222222, 0.1571428571428571, 0.2352941176470588, 0.2424242424242424, 0.1520467836257309, 0.1818181818181818, 0.2, 0.1956521739130435, 0.2142857142857142, 0.1761904761904762, 0.2285714285714285, 0.2034632034632034, 0.1833333333333333, 0.2207792207792207, 0.2105263157894736, 0.1699346405228758, 0.1947368421052631, 0.2142857142857142, 0.2637362637362637, 0.2157894736842105, 0.2207792207792207, 0.1809523809523809, 0.1857142857142857, 0.1904761904761904, 0.2166666666666666, 0.2089947089947089, 0.1736842105263158, 0.2]"
spectral_clustering,0.3,0.1,0.8007626310772163,0.7282082908750713,sbm_70_30,"[0.2328042328042328, 0.2551724137931034, 0.2364532019704433, 0.2717391304347826, 0.2769230769230769, 0.3181818181818182, 0.2619047619047619, 0.2476190476190476, 0.1691176470588235, 0.303030303030303, 0.2660098522167488, 0.2279202279202279, 0.2466666666666666, 0.2564102564102564, 0.26, 0.2608695652173913, 0.3099415204678362, 0.2486772486772486, 0.3529411764705882, 0.2717391304347826, 0.286231884057971, 0.2463768115942029, 0.264069264069264, 0.3095238095238095, 0.3203463203463203, 0.2989247311827957, 0.2463054187192118, 0.2366666666666666, 0.3040935672514619, 0.2727272727272727, 0.2584615384615384, 0.2866666666666667, 0.2564102564102564, 0.2774193548387096, 0.2282608695652173, 0.1992753623188405, 0.2769230769230769, 0.2222222222222222, 0.2529644268774703, 0.2666666666666666, 0.2621082621082621, 0.2683982683982684, 0.2307692307692307, 0.3133903133903133, 0.3103448275862069, 0.28, 0.2507122507122507, 0.243076923076923, 0.2733990147783251, 0.2105263157894736, 0.3285714285714285, 0.1619047619047619, 0.3, 0.2526315789473684, 0.3464052287581699, 0.2964426877470356, 0.2807881773399014, 0.2333333333333333, 0.2689393939393939, 0.2280701754385964, 0.2592592592592592, 0.28, 0.2222222222222222, 0.2727272727272727, 0.2427536231884058, 0.2684210526315789, 0.2934472934472934, 0.2492307692307692, 0.2285714285714285, 0.2631578947368421, 0.2368421052631578, 0.2095238095238095, 0.2095238095238095, 0.2, 0.109090909090909, 0.2637362637362637, 0.1636363636363636, 0.1933333333333333, 0.2095238095238095, 0.2, 0.1923076923076923, 0.219047619047619, 0.2121212121212121, 0.2476190476190476, 0.2121212121212121, 0.1111111111111111, 0.1948051948051948, 0.1978021978021978, 0.2046783625730994, 0.1904761904761904, 0.1789473684210526, 0.1666666666666666, 0.25, 0.2087912087912088, 0.2181818181818181, 0.1894736842105263, 0.238095238095238, 0.1208791208791208, 0.175, 0.1555555555555555]"
